Id, target
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft\\Edge Beta\\Application\\msedge.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft\\Edge Dev\\Application\\*\\msedgewebview2.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft\\Edge Dev\\Application\\msedge.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft\\EdgeWebView\\Application\\*\\msedgewebview2.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft\\Edge\\Application\\*\\msedgewebview2.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft\\Edge\\Application\\msedge.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft\\Teams\\current\\Teams.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Mimecast
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Mozilla Firefox
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\NetDocuments
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Nitro PDF
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Notepad++
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Nuance
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Open-EID
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\OpenText
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Opera developer
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Opera
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Oracle
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\PDF Annotator
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\PDF Architect 5
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Parallels
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\PeaZip
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\PhotoScape
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\PowerArchiver
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\QuickTime
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\SAP
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Safer Technologies
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Sage
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\SogouInput
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\SumatraPDF
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\SuperOffice
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Symantec.cloud
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Tableau
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\TeamMate
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\TechSmith
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Tencent
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\TextPad 7
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\TextPad 8
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Thomson Reuters
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\TortoiseGit
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\TortoiseSVN
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Tracker Software
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\VideoLAN
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Vim
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\WebConferencing
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\WebEx
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\WinRAR
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\WinZip
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Windows Media Player
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\WindowsApps
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Wondershare
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\XnView
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\nitro
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\paint.net
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\pdf995
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\policypak
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\sublime text 3
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\tikit
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\ucbrowser
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\vivaldi
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\windows mail
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\windows nt\\accessories\\wordpad.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\workshare
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\zoom
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles\\Kofax\\Power PDF *\\bin\\PowerPDF.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%systemdrive%\\apps\\notes\\notes.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%systemdrive%\\axpointaddin\\eowp.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%systemdrive%\\gendox\\teams\\common\\bin
26190899-1602-49e8-8b27-eb1d0a1ce869,%systemdrive%\\lotus\\notes\\notes.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%systemdrive%\\notes\\notes.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\360chrome\\chrome\\application\\360chrome.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\AEtherClientX.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\BRP.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\BabtecCAQ.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\BrowserProcessHelper.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\BrowserProcessHelper64.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\BrowserSubProcess.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\CDLauncher.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\CRM.Terminal.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\CaseBuddy64.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\DealCloud.AddIn.WebBrowserHost.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\Epic.Excavator.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\Hyland.Canvas.FinancialCloseManagement.Client.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\LocalCloudLauncher.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\MSSolveHelper-DataBroker.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\Matrix.Toolbox.TrayApp.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\OTPortal.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\OfflineClient.WebHost.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\PartnerProposition.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\Q-Pulse.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\SS_CRM.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\SecMsg.QueueMonitor.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\TELSheetChecker.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\msoffice-crypt.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\obunity.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\qDocsViewer.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\sme-browser.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\apps\\2.0\\*\\*\\*\\swExplorerLauncher.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\centbrowser\\application\\chrome.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\cflauncher\\bootcodeflow.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\chromium\\application\\chrome.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\epic privacy browser\\application\\epic.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\firefox developer edition\\firefox.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\google chrome\\*\\googlechromeportable\\app\\chrome-bin\\chrome.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\google\\chrome beta\\application\\chrome.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\google\\chrome dev\\application\\chrome.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\google\\chrome sxs\\application\\chrome.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\google\\chrome\\application\\chrome.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\google\\drive plugin for office\\driveforoffice.synchelper.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\gotomeeting\\*\\g2mstart.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\gpg4win\\bin\\gpgme-w32spawn.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\microsoft\\edge beta\\application\\*\\msedgewebview2.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\microsoft\\edge beta\\application\\msedge.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\microsoft\\edge dev\\application\\*\\msedgewebview2.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\microsoft\\edge dev\\application\\msedge.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\microsoft\\edge sxs\\application\\*\\msedgewebview2.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\microsoft\\edge sxs\\application\\msedge.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\microsoft\\edge\\application\\msedge.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\microsoft\\edgewebview\\application\\*\\msedgewebview2.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\microsoft\\offcat\\offcat_rts.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\microsoft\\onedrive\\*\\filecoauth.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\microsoft\\onedrive\\onedrive.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\microsoft\\teams\\current\\teams.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\mozilla firefox\\*\\firefoxportable\\app\\firefox64\\firefox.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\mozilla firefox\\firefox.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\mssolvehelper databroker\\*\\mssolvehelper-databroker.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\mssolvehelper databroker\\*\\verpatch.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\outlooktodoistadx\\todoist.helper.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\packages\\*\\localcache\\local\\cflauncher\\bootcodeflow.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\packages\\*\\localcache\\local\\google\\chrome\\application\\chrome.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\packages\\*\\localcache\\local\\mozilla firefox\\firefox.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\packages\\*\\localcache\\local\\programs\\fiddler\\fiddler.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\packages\\*\\localcache\\local\\programs\\opera\\launcher.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\packages\\*\\localcache\\roaming\\oracle\\oracle sales cloud for outlook\\loader\\appdiag.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\programs\\fiddler\\fiddler.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\programs\\opera beta\\launcher.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\programs\\opera developer\\launcher.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\programs\\opera\\launcher.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\sap\\sap jam for outlook\\bin\\appdiag.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\seclore\\filesecure\\filesecure lite\\doclauncher.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\seclore\\filesecure\\filesecure lite\\pdflauncher.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\seclore\\filesecure\\filesecure lite\\pptlauncher.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\seclore\\filesecure\\filesecure lite\\xlslauncher.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\sogouexplorer\\sogouexplorer.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\temp\\newoutlookinstall\\newoutlookinstaller.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\vivaldi\\application\\vivaldi.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\vivaldidev\\application\\vivaldi.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\yandex\\yandexbrowser\\application\\browser.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\yesware\\yesware for outlook\\yeswareshadow\\yeswarechromium.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\local\\yesware\\yesware for outlook\\yeswareshadow\\yeswarechromiumx64.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\locallow\\copitrak\\tstpfltk.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\roaming\\360se6\\application\\360se.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\roaming\\icrm\\desktop connection for sap crm\\bin\\appdiag.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\roaming\\infoslipsforme\\infoslips.viewer.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\roaming\\onetastic\\onecal.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\roaming\\oracle\\crm ondemand desktop\\bin\\appdiag.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\roaming\\oracle\\oracle sales cloud for outlook\\bin\\appdiag.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\roaming\\vision\\updater.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\roaming\\watchdox\\windows plugin\\pdflauncher.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\roaming\\webex\\applications\\ptupdate.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\roaming\\zoom\\bin\\zoom.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%userprofile%\\appdata\\roaming\\zoom\\bin_00\\zoom.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\explorer.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\hh.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\microsoft.net\\framework64\\*\\dw20.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\microsoft.net\\framework\\*\\dw20.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\notepad.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\splwow64.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\bdeunlock.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\bucappnt.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\bumappnt.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\bupappnt.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\cmtrace.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\conhost.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\ctfmon.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\dsregcmd.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\dwwin.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\eventvwr.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\fondue.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\fontview.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\igfxem.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\igfxhk.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\igfxtray.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\ime
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\microsoft.uev.synccontroller.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\mspaint.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\notepad.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\prevhost.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\rmactivate.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\runtimebroker.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\spool\\drivers
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\tokenbrokercookies.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\verclsid.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\werfault.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\wermgr.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\wevtutil.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\wfs.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\wisptis.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\system32\\xpsrchvw.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\systemapps\\*\\microsoftedgecp.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\colorcpl.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\ctfmon.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\dwwin.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\eventvwr.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\explorer.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\fondue.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\fontview.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\ime
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\macromed\\flash\\flashplayerupdateservice.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\mspaint.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\notepad.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\prevhost.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\rmactivate.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\spool\\drivers
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\verclsid.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\werfault.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\wermgr.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\wevtutil.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\syswow64\\xpsrchvw.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%windir%\\winsxs
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\root\\Office16
26190899-1602-49e8-8b27-eb1d0a1ce869,%programFiles%\\microsoft onedrive\\*\\filecoauth.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\28Hands
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\7-Zip
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\ACD Systems
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Acrobat
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Add-On Products
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Adobe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Autodesk
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\BraveSoftware\\Brave-Browser\\Application\\brave.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\CA\\CA DataMinder
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Citrix
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Common Files\\Adobe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Common Files\\Cerenade Shared
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Common Files\\IBM
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Common Files\\Microsoft Shared
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Common Files\\Sage Software Shared
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Common Files\\Tilde shared
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\DocsCorp
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\DocsExpert
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\FOXIT SOFTWARE
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Fiddler2
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Firefox
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\GNU
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\GPSoftware
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Git
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Google
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Gpg4win
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Hewlett Packard Enterprise
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\IBM
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\IDM Computer Solutions
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\IPFX
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\IZArc
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\IntelliMagic
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Interactive Intelligence
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Internet Explorer
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Just Great Software
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\JustSystems
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Kapish
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Laserform
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Lhaplus
